Colleges_and_Universities (1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,type,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2593166,33.86523983,12134,HSIP Freedom CollegesUniversities,110547,Education,Colleges and Universities,,LA County,California State University-Dominguez Hills,Public,1000 E Victoria St,,Carson,CA,,3102433300,www.csudh.edu,,12842,12948,,90747,http://egis3.lacounty.gov/lms/?p=12948,publish,33.86523986,-118.2593165,2010/11/01 19:50:56+00,,,6482944.73280889,1773439.66927673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.1122997,33.78275204,12122,HSIP Freedom CollegesUniversities,110583,Education,Colleges and Universities,,LA County,California State University-Long Beach,Public,1250 Bellflower Blvd,,Long Beach,CA,,5629854111,www.csulb.edu,,37891,12936,,90840,http://egis3.lacounty.gov/lms/?p=12936,publish,33.78275207,-118.1122996,2010/11/01 19:50:56+00,,,6527543.858,1743337.70618682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.5268173,34.23670963,12091,HSIP Freedom CollegesUniversities,110608,Education,Colleges and Universities,,LA County,California State University-Northridge,Public,18111 Nordhoff St,,Northridge,CA,,8186771200,www.csun.edu,,36208,12904,,91330,http://egis3.lacounty.gov/lms/?p=12904,publish,34.23670966,-118.5268172,2010/11/01 19:50:56+00,,,6402443.56343096,1908940.70470457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2012571,33.76461597,2895,211,,Education,Colleges and Universities,,www.calstate.edu/executive/,"California State University, The - Office Of The Chancellor",Public,401 Golden Shore,,Long Beach,CA,,"Public Affairs Office Service/Intake (562) 951-4800, Chancellor's Office Administrative (562) 951-4000",www.calstate.edu/executive/,,,3084,The Chancellor is chief executive officer of the 23 campus California State University system and an ex-officio member of the California State University Board of Trustees.,90802,http://egis3.lacounty.gov/lms/?p=3084,publish,33.764616,-118.201257,2013/06/01 11:50:56+00,,,6500497.60419914,1736779.64745256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.1564351,34.67751897,12012,HSIP Freedom CollegesUniversities,446118,Education,Colleges and Universities,,LA County,Career Care Institute,For Profit,43770 Fifteenth St W Ste 115,,Lancaster,CA,,6619426204,www.careercareinstitute.com,,337,12829,,93534,http://egis3.lacounty.gov/lms/?p=12829,publish,34.677519,-118.156435,2010/11/01 19:50:56+00,,,6514638.41351588,2068980.40201297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.1717546,33.93004543,12124,HSIP Freedom CollegesUniversities,400637,Education,Colleges and Universities,,LA County,Career Colleges Of America,For Profit,5612 E Imperial Hwy,,South Gate,CA,,5628618702,careercolleges.org,,1087,12938,,90280,http://egis3.lacounty.gov/lms/?p=12938,publish,33.93004546,-118.1717545,2010/11/01 19:50:56+00,,,6509567.84524497,1796966.91520114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.4487061,34.19534297,12039,HSIP Freedom CollegesUniversities,111638,Education,Colleges and Universities,,LA County,Casa Loma College-Van Nuys,Private,6850 Van Nuys Blvd Ste 300,,Van Nuys,CA,,8187852726,www.casalomacollege.edu,,667,12856,,91405,http://egis3.lacounty.gov/lms/?p=12856,publish,34.195343,-118.448706,2010/11/01 19:50:56+00,,,6425984.74896005,1893772.21929356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.0974731,33.88742597,57316,211,,Education,Colleges and Universities,,www.cerritos.edu,Cerritos Community College District,Public,11110 Alondra Blvd.,,Norwalk,CA,"SITE HOURS: Monday through Friday, 8:00am to 8:00pm.","Job Placement Service/Intake (562) 860-2451 Ext.2366, Career Services Service/Intake (562) 860-2451 Ext.2356, Disabled Student Services Service/Intake (562) 860-2451 Ext.2333, CalWORKs Service/Intake (562) 860-2451 Ext.2593, Admissions/Records Service/Int",www.cerritos.edu,,,58976,"The community college provides employment services, immigration services, post-secondary education and WIA programs for people who live, primarily, within the school district which includes Downey, Norwalk, Lakewood, Hawaiian Gardens, Bellflower, Cerritos, Artesia and La Mirada as well as adjacent areas of South East Los Angeles County.",90650,http://egis3.lacounty.gov/lms/?p=58976,publish,33.887426,-118.097473,2013/06/01 11:50:56+00,,,6532086.41667755,1781426.54044206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2933451,34.06361097,12009,HSIP Freedom CollegesUniversities,444510,Education,Colleges and Universities,,LA County,Ces College,Private,"3251 West 6Th Street, Suite 202",,Los Angeles,CA,,2133815220,eduinla.com,,26,12826,,90020,http://egis3.lacounty.gov/lms/?p=12826,publish,34.063611,-118.293345,2010/11/01 19:50:56+00,,,6472824.76420373,1845659.30141197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2432191,33.92471597,59539,211,,Education,Colleges and Universities,,www.cdrewu.edu/,Charles R. Drew University Of Medicine And Science,Private,1731 E. 120th St.,,Los Angeles,CA,,"Financial Aid Office Service/Intake (323) 563-4824, Admissions - College of Medicine Service/Intake (323) 563-4838, Admissions - College of Science and Health Service/Intake (323) 563-5886, Main Number Service/Intake (323) 563-4800, Monica Des Noyers - Sm",www.cdrewu.edu/,,,60794,The university provides post-secondary education in medicine and health sciences in Los Angeles County.,90059,http://egis3.lacounty.gov/lms/?p=60794,publish,33.924716,-118.243219,2013/06/01 11:50:56+00,,,6487884.11695898,1795072.15914814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.8852658,34.13548666,12139,HSIP Freedom CollegesUniversities,112172,Education,Colleges and Universities,,LA County,Citrus College,Public,1000 W Foothill Blvd,,Glendora,CA,,6269630323,www.citruscollege.edu,,13501,12953,,91741,http://egis3.lacounty.gov/lms/?p=12953,publish,34.13548669,-117.8852657,2010/11/01 19:50:56+00,,,6596390.15388347,1871706.39367464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.9718111,34.13220797,11999,HSIP Freedom CollegesUniversities,441238,Education,Colleges and Universities,,LA County,City Of Hope Graduate School Of Biological Sciences,Private,1500 E. Duarte Rd.,,Duarte,CA,,6262564673,gradschool.coh.org,,69,12816,,91010,http://egis3.lacounty.gov/lms/?p=12816,publish,34.132208,-117.971811,2010/11/01 19:50:56+00,,,6570200.95659006,1870494.59754181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.7123939,34.10377816,12144,HSIP Freedom CollegesUniversities,112251,Education,Colleges and Universities,,LA County,Claremont Graduate University,Private,150 E Tenth St,,Claremont,CA,,9096218000,www.cgu.edu,,2045,12958,,91711,http://egis3.lacounty.gov/lms/?p=12958,publish,34.10377819,-117.7123938,2010/11/01 19:50:56+00,,,6648735.958,1860271.82992965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.7065928,34.10232256,12142,HSIP Freedom CollegesUniversities,112260,Education,Colleges and Universities,,LA County,Claremont Mckenna College,Private,500 E 9Th St,,Claremont,CA,,9096218000,www.claremontmckenna.edu/,,1212,12956,,91711,http://egis3.lacounty.gov/lms/?p=12956,publish,34.10232259,-117.7065927,2010/11/01 19:50:56+00,,,6650493.63819598,1859747.18793431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.7152566,34.10760176,12117,HSIP Freedom CollegesUniversities,124283,Education,Colleges and Universities,,LA County,Claremont School Of Theology,Private,1325 N College Ave,,Claremont,CA,,9094472500,www.cst.edu,,383,12931,,91711,http://egis3.lacounty.gov/lms/?p=12931,publish,34.10760179,-117.7152565,2010/11/01 19:50:56+00,,,6647865.40723197,1861660.83666606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.4623131,34.40735297,11990,HSIP Freedom CollegesUniversities,434317,Education,Colleges and Universities,,LA County,Clarita Career College,For Profit,27125 Sierra Hwy Ste 329,,Canyon Country,CA,,6612521864,claritacareercollege.com,,193,12807,,91351,http://egis3.lacounty.gov/lms/?p=12807,publish,34.407353,-118.462313,2010/11/01 19:50:56+00,,,6422224.97071847,1970944.45766531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2915271,34.08139468,12136,HSIP Freedom CollegesUniversities,112312,Education,Colleges and Universities,,LA County,Cleveland Chiropractic College Of Los Angeles,Private,590 N Vermont Ave,,Los Angeles,CA,,3236606166,WWW.CLEVELAND.EDU,,346,12950,,90004,http://egis3.lacounty.gov/lms/?p=12950,publish,34.08139471,-118.291527,2010/11/01 19:50:56+00,,,6473394.151,1852129.50435081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.5383936,34.17959627,12092,HSIP Freedom CollegesUniversities,112570,Education,Colleges and Universities,,LA County,Columbia College Hollywood,Private,18618 Oxnard St,,Tarzana,CA,,8183458414,WWW.COLUMBIACOLLEGE.EDU,,356,12905,,91356,http://egis3.lacounty.gov/lms/?p=12905,publish,34.1795963,-118.5383935,2010/11/01 19:50:56+00,,,6398833.41612372,1888174.95785031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.3446851,34.06888297,11994,HSIP Freedom CollegesUniversities,439367,Education,Colleges and Universities,,LA County,Community Based Education And Development Dba Cbd College,Private,5724 W. Third Street # 314,,Los Angeles,CA,,3239377772,www.cbd.edu,,95,12811,,90036,http://egis3.lacounty.gov/lms/?p=12811,publish,34.068883,-118.344685,2010/11/01 19:50:56+00,,,6457282.02527614,1847627.22136064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.8031401,34.06336397,12042,HSIP Freedom CollegesUniversities,113607,Education,Colleges and Universities,,LA County,Devry University-California,For Profit,901 Corporate Ctr Dr,,Pomona,CA,,9096228866,www.devry.edu,,6183,12859,,91768,http://egis3.lacounty.gov/lms/?p=12859,publish,34.063364,-117.80314,2010/11/01 19:50:56+00,,,6621293.64935197,1845498.16459514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2720881,34.05623197,11976,HSIP Freedom CollegesUniversities,395690,Education,Colleges and Universities,,LA County,Diversified Language Institute,For Profit,1670 Wilshire Blvd,,Los Angeles,CA,,2134136808,dliusa.com,,300,12793,,90017,http://egis3.lacounty.gov/lms/?p=12793,publish,34.056232,-118.272088,2010/11/01 19:50:56+00,,,6479255.59845489,1842955.84290814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2899271,34.06622597,12077,HSIP Freedom CollegesUniversities,122117,Education,Colleges and Universities,,LA County,Dongguk Royal University,Private,440 Shatto Pl,,Los Angeles,CA,,2134870110,www.dru.edu,,181,12894,,90020,http://egis3.lacounty.gov/lms/?p=12894,publish,34.066226,-118.289927,2010/11/01 19:50:56+00,,,6473862.71783647,1846607.9428874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.1485831,34.03946797,57273,211,,Education,Colleges and Universities,,www.elac.edu,East Los Angeles College,Public,1301 Avenida Cesar Chavez,,Monterey Park,CA,SITE HOURS: Monday through Saturday during daytime hours; class hours vary. ,"Job Developer-Gina Chelstrom Service/Intake (323) 265-8970, Basic Skills/ESL Service/Intake (323) 265-8332, Disabled Student Services Service/Intake (323) 265-8787, CalWORKs Service/Intake (323) 260-8610, Admission Application Info Information Only (323)",www.elac.edu,,,58945,The college offers post-secondary education and business services for residents of Los Angeles county.,91754,http://egis3.lacounty.gov/lms/?p=58945,publish,34.039468,-118.148583,2013/06/01 11:50:56+00,,,6516655.878,1836776.82409823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.3267631,33.88553197,57317,211,,Education,Colleges and Universities,,www.elcamino.edu,El Camino Community College District,Public,16007 Crenshaw Blvd.,,Torrance,CA,Classes are available during both day and evening hours and on weekends. ,"(866) ELCAMINO Service/Intake (866) 352-2646,  Service/Intake and Administration (310) 532-3670",www.elcamino.edu,,,58977,"The community college provides post-secondary education and vocational courses for residents of Compton, Hawthorne, Hermosa Beach, Inglewood, El Segundo, Lawndale, Lennox, Manhattan Beach, Redondo Beach, and Torrance.",90506,http://egis3.lacounty.gov/lms/?p=58977,publish,33.885532,-118.326763,2013/06/01 11:50:56+00,,,6462492.79799105,1780884.1255164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2096561,33.87439797,56931,211,,Education,Colleges and Universities,,www.compton.edu,El Camino Compton Community Educational Center,Public,1111 E. Artesia Blvd.,,Compton,CA,,"Disabled Student Services Service/Intake (310) 900-1600 Ext.2402, CalWORKs Office Service/Intake (310) 900-1600 Ext.2072, Abel B. Sykes Child Development Center Service/Intake (310) 900-1600 Ext.2902,  Service/Intake (310) 900-1600",www.compton.edu,,,58697,The center provides post-secondary education and business services for people in Los Angeles county.,90221,http://egis3.lacounty.gov/lms/?p=58697,publish,33.874398,-118.209656,2013/06/01 11:50:56+00,,,6498028.03433514,1776737.36379682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.3383317,34.06221632,12096,HSIP Freedom CollegesUniversities,114044,Education,Colleges and Universities,,LA County,Elegance International,For Profit,1622 N. Highland Ave,,Hollywood,CA,,3238718318,www.ei.edu,,43,12909,,90028,http://egis3.lacounty.gov/lms/?p=12909,publish,34.06221635,-118.3383316,2010/11/01 19:50:56+00,,,6459197.98732346,1845194.57563539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.4847001,34.03029997,12094,HSIP Freedom CollegesUniversities,114114,Education,Colleges and Universities,,LA County,Emperor'S College Of Traditional Oriental Medicine,For Profit,"1807 Wilshire Blvd, Ste #200",,Santa Monica,CA,,3104538300,www.emperors.edu,,162,12907,,90403,http://egis3.lacounty.gov/lms/?p=12907,publish,34.0303,-118.4847,2010/11/01 19:50:56+00,,,6414810.87399814,1833761.21694048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.0235701,34.02891997,11969,HSIP Freedom CollegesUniversities,372037,Education,Colleges and Universities,,LA County,Everest College-City Of Industry,For Profit,12801 Crossroads Parkway South,,City Of Industry,CA,,5629082500,www.everest.edu/campus/city_of_industry,,329,12786,,91746,http://egis3.lacounty.gov/lms/?p=12786,publish,34.02892,-118.02357,2010/11/01 19:50:56+00,,,6554528.69954881,1832905.7675359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2929431,33.89245497,12065,HSIP Freedom CollegesUniversities,119456,Education,Colleges and Universities,,LA County,Everest College-Gardena,For Profit,"1045 W. Redondo Beach Boulevard, Suite 275",,Gardena,CA,,3105277105,www.everest.edu/campus/gardena,,194,12882,,90247,http://egis3.lacounty.gov/lms/?p=12882,publish,33.892455,-118.292943,2010/11/01 19:50:56+00,,,6472764.99332589,1783371.91712873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.3149281,33.83597997,11988,HSIP Freedom CollegesUniversities,430980,Education,Colleges and Universities,,LA County,Everest College-Torrance,For Profit,1231 Cabrillo Ave Ste 201,,Torrance,CA,,3103203200,www.everest.edu/campus/torrance,,87,12805,,90501,http://egis3.lacounty.gov/lms/?p=12805,publish,33.83598,-118.314928,2010/11/01 19:50:56+00,,,6466028.38967314,1762839.54546389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
